COMMUNE;nomcom;CODE_REG;dist;long;lat;superficie;LIBEPCI;libuu2020;DEP;REG;emp;actifs;PTOT
85153;Mouchamps;52;62,01146141;-1,054540927;46,78705492;55,2333651;CC du Pays des Herbiers;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;754,1174668;1317,570706;2968
85154;Mouilleron-Saint-Germain;52;82,35331155;-0,842330391;46,66924837;28,57546917;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;978,6565114;772,003423;1898
85155;Mouilleron-le-Captif;52;58,32510808;-1,461296659;46,71047641;19,08329661;CA La Roche-sur-Yon Agglomération;Mouilleron-le-Captif;VendÃ©e;Pays de la Loire;2361,144745;2151,321698;5094
85156;Moutiers-les-Mauxfaits;52;82,98499243;-1,436223995;46,48927906;8,973405023;CC Vendée Grand Littoral;Moutiers-les-Mauxfaits;VendÃ©e;Pays de la Loire;829,236373;722,445524;2246
85157;Moutiers-sur-le-Lay;52;79,53436342;-1,168265048;46,56516775;18,51743301;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;132,2499436;352,0348238;773
85158;Mouzeuil-Saint-Martin;52;96,00946765;-0,984449608;46,45911211;26,01790702;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;277,7273556;545;1221
85159;Nalliers;52;93,52303807;-1,039586031;46,46589609;32,98059921;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;528,8668325;860,4174596;2357
85160;Nesmy;52;71,8908787;-1,409263617;46,59212045;24,756644;CA La Roche-sur-Yon Agglomération;Nesmy;VendÃ©e;Pays de la Loire;411,5355988;1291,91662;2957
85161;Nieul-le-Dolent;52;73,8735109;-1,515601741;46,56765098;27,58816692;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;587,9967207;1066,707344;2575
85162;Rives-d'Autise;52;112,9196684;-0,664629125;46,41573963;31,90701881;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;379,4678508;932,5084358;2145
85163;Noirmoutier-en-l'Île;52;59,43399053;-2,262243591;47,0087239;19,79594696;CC de l'Île de Noirmoutier;Noirmoutier-en-l'Île;VendÃ©e;Pays de la Loire;2275,522676;1650,966;4656
85164;Notre-Dame-de-Monts;52;60,66834619;-2,109348679;46,84242385;21,70105877;CC Océan Marais de Monts;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;635,6520896;605;2196
85167;L'Orbrie;52;100,4304315;-0,774278714;46,49971432;9,341662571;CC Pays de Fontenay-Vendée;Fontenay-le-Comte;VendÃ©e;Pays de la Loire;121,8248115;368,9160601;804
85169;Palluau;52;47,47156993;-1,602252922;46,80630022;7,784196377;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;275,5219317;485;1123
85171;Péault;52;84,72404352;-1,227085701;46,50202936;8,99220063;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;100,5312797;280,4635762;631
85172;Le Perrier;52;56,2642086;-1,979266321;46,8196487;33,19534938;CC Océan Marais de Monts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;369,3151503;837,5336089;2090
85174;Petosse;52;96,61273358;-0,911734009;46,47968476;16,10933035;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;84,1202352;304,4804429;705
85175;Les Pineaux;52;75,7184041;-1,178658061;46,59922588;17,5705487;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;65,28074855;293,3185065;663
85176;Pissotte;52;98,80908132;-0,808351983;46,50108679;11,53455807;CC Pays de Fontenay-Vendée;Fontenay-le-Comte;VendÃ©e;Pays de la Loire;112,0237889;375;1196
85177;Les Velluire-sur-Vendée;52;103,644445;-0,901412564;46,41134464;27,14818038;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;183,4174855;445,8465174;1405
85178;Le Poiré-sur-Vie;52;51,44594334;-1,504886144;46,7699197;71,76648266;CC de Vie et Boulogne;Le Poiré-sur-Vie;VendÃ©e;Pays de la Loire;3686,141776;3817,352381;8816
85179;Poiroux;52;80,15015252;-1,539248398;46,51085441;25,58975818;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;121,638687;528,0536913;1169
85181;Pouillé;52;92,79620404;-0,955223109;46,50222561;17,46099978;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;92,22553652;246,828307;661
85182;Pouzauges;52;74,05785433;-0,828778062;46,78125806;36,28017963;CC du Pays de Pouzauges;Pouzauges;VendÃ©e;Pays de la Loire;4853,536938;2387,227219;5761
85184;Puy-de-Serre;52;99,22131063;-0,680144235;46,56503843;13,7765301;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;51,86563829;130;328
85185;Puyravault;52;102,4385947;-1,091409835;46,36510005;16,99038412;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;116,95149;244,8332497;663
85186;La Rabatelière;52;46,98035585;-1,256968171;46,85867725;7,978228788;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;298,9975777;412,5382899;1014
85187;Réaumur;52;79,92013136;-0,816742641;46,71451348;22,00113312;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;211,7411635;423,0775971;877
85188;La Réorthe;52;78,71369041;-1,048810442;46,61137447;23,70597936;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;112,6963296;460,870699;1119
85189;Notre-Dame-de-Riez;52;59,29290553;-1,893616229;46,75323719;14,48084604;CC du Pays de Saint-Gilles-Croix-de-Vie;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;279,9363957;896,7942095;2200
85190;Rocheservière;52;34,01299263;-1,50132218;46,92742745;28,58562911;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Rocheservière;VendÃ©e;Pays de la Loire;1227,612473;1523,222401;3447
85191;La Roche-sur-Yon;52;63,62642245;-1,407795509;46,66752609;87,69581726;CA La Roche-sur-Yon Agglomération;La Roche-sur-Yon;VendÃ©e;Pays de la Loire;42529,53727;20946,42633;58103
85192;Rochetrejoux;52;64,90485965;-0,996742974;46,78525461;10,93974437;CC Pays de Chantonnay;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;205,4480339;415,7274605;997
85193;Rosnay;52;79,99238079;-1,300713819;46,53243443;14,16453848;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;84,16862695;313,7752208;662
85194;Les Sables-d'Olonne;52;80,83848016;-1,764338335;46,51979284;86,10772172;CA Les Sables d'Olonne Agglomération;Les Sables-d'Olonne;VendÃ©e;Pays de la Loire;17336,67886;13725,57054;46463
85196;Saint-André-Goule-d'Oie;52;50,9664354;-1,196441972;46,84102209;20,61045064;CC du Pays de Saint-Fulgent - Les Essarts;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;240,5105813;885,7385799;1908
85197;Montréverd;52;37,20525245;-1,427395395;46,90733429;49,51125361;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;731,7743497;1817,102159;3819
85198;Saint-Aubin-des-Ormeaux;52;46,41742926;-1,042165722;46,99581731;12,30113116;CC du Pays de Mortagne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;140,1004353;675;1362
85199;Saint-Aubin-la-Plaine;52;88,85573569;-1,065065919;46,50402929;11,93730433;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;145,3359552;272,5533891;548
85200;Saint-Avaugourd-des-Landes;52;80,02664968;-1,475281035;46,51367206;21,39606142;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;91,76758998;387,4744487;1103
85201;Saint-Benoist-sur-Mer;52;90,90574167;-1,339912357;46,42662884;15,92944044;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;34,94598765;135;499
85202;Sainte-Cécile;52;64,41857224;-1,121073107;46,73096869;32,19886432;CC Pays de Chantonnay;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;466,8798876;701,9213791;1711
85204;Saint-Christophe-du-Ligneron;52;48,54627259;-1,740353999;46,81513859;42,87140735;CC Challans-Gois Communauté;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;652,9165704;1118,255396;2629
85205;Saint-Cyr-des-Gâts;52;89,89205711;-0,863448705;46,57239795;20,64382793;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;77,88310751;246,3920455;536
85206;Saint-Cyr-en-Talmondais;52;87,31996665;-1,337221411;46,45973341;14,09606988;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;83,63478546;163,6567164;407
85207;Saint-Denis-du-Payré;52;93,54024954;-1,27222272;46,41189368;16,12890593;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;70,07878629;150;397
85208;Saint-Denis-la-Chevasse;52;46,10539384;-1,383031227;46,83259593;39,54622828;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;730,9627172;1073,851609;2413
85209;Saint-Étienne-de-Brillouet;52;89,63371506;-1,011576512;46,51388477;19,010984;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;118,8298934;291,8501249;651
85210;Saint-Étienne-du-Bois;52;43,49389679;-1,596177465;46,84184818;28,98250605;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;317,6227223;862,2578371;2160
85211;Sainte-Flaive-des-Loups;52;69,05215629;-1,580316391;46,61101933;36,85721857;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;259,7867998;1110,10628;2464
85213;Rives de l'Yon;52;72,80754036;-1,345188299;46,59173222;54,82903299;CA La Roche-sur-Yon Agglomération;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;819,0828633;1890;4388
85214;Sainte-Foy;52;78,47952188;-1,692430347;46,53275981;15,95155767;CA Les Sables d'Olonne Agglomération;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;210,4743691;1175;2425
85215;Saint-Fulgent;52;49,66400447;-1,16246469;46,87056166;36,68502097;CC du Pays de Saint-Fulgent - Les Essarts;Saint-Fulgent;VendÃ©e;Pays de la Loire;2785,248318;1719,250703;3953
85216;Sainte-Gemme-la-Plaine;52;90,65061361;-1,111030947;46,47321974;36,01288372;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;819,175112;901,7190048;2271
85218;Saint-Georges-de-Pointindoux;52;65,81035066;-1,628818179;46,64234702;15,61057153;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;157,8432976;796,1672087;1711
85220;Saint-Germain-de-Prinçay;52;67,16515711;-1,042998996;46,73563123;24,82527211;CC Pays de Chantonnay;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;300,1197311;670,6540162;1625
85221;Saint-Gervais;52;46,97942904;-1,980593228;46,92857094;42,41448971;CC Challans-Gois Communauté;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;459,9278735;1125,049684;2733
85222;Saint-Gilles-Croix-de-Vie;52;66,44054453;-1,919464018;46,69047084;10,51054484;CC du Pays de Saint-Gilles-Croix-de-Vie;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;5706,810848;2093,930758;8112
85223;Sainte-Hermine;52;83,25968573;-1,072108536;46,55726595;35,53827237;CC Sud Vendée Littoral;Sainte-Hermine;VendÃ©e;Pays de la Loire;2290,436963;1159,995254;3002
85226;Saint-Hilaire-de-Riez;52;62,81073685;-1,964416452;46,74326055;49,32515967;CC du Pays de Saint-Gilles-Croix-de-Vie;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;2782,478253;3222,442904;11501
85227;Saint-Hilaire-des-Loges;52;108,3674862;-0,650610702;46,47471156;34,94361272;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;429,2454126;786,1156353;1973
85229;Saint-Hilaire-de-Voust;52;98,52438334;-0,651486199;46,59149872;18,84201468;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;440,0406342;213,44349;597
85231;Saint-Hilaire-la-Forêt;52;86,35572933;-1,530481758;46,45511544;10,60138078;CC Vendée Grand Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;46,78149228;280;805
85232;Saint-Hilaire-le-Vouhis;52;67,718089;-1,152225922;46,6859198;28,89425894;CC Pays de Chantonnay;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;140,318335;495,3660797;1102
85233;Saint-Jean-de-Beugné;52;85,94148845;-1,108260966;46,51968186;12,91644478;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;227,4790817;297,7736436;613
85234;Saint-Jean-de-Monts;52;60,9711447;-2,04839752;46,80219673;61,5563892;CC Océan Marais de Monts;Saint-Hilaire-de-Riez;VendÃ©e;Pays de la Loire;3458,192597;2584,936191;8922
85235;Saint-Juire-Champgillon;52;82,41622542;-1,009596667;46,58826481;20,75266309;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;24,24065421;198,7733645;434
85236;Saint-Julien-des-Landes;52;67,05164376;-1,715972442;46,63959226;28,14736557;CC du Pays des Achards;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;253,6437383;785;1893
85237;Saint-Laurent-de-la-Salle;52;86,17265765;-0,922177103;46,58540411;19,24439753;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;48,36890585;122,6478149;390
85238;Saint-Laurent-sur-Sèvre;52;58,10750164;-0,901123677;46,95068357;15,53734536;CC du Pays de Mortagne;Saint-Laurent-sur-Sèvre;VendÃ©e;Pays de la Loire;2042,858385;1385,943872;4130
85239;Saint-Maixent-sur-Vie;52;59,31645105;-1,825952012;46,73294949;10,56053314;CC du Pays de Saint-Gilles-Croix-de-Vie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;99,61262795;492,7470535;1129
85240;Saint-Malô-du-Bois;52;58,90434164;-0,914182494;46,9248119;13,82587746;CC du Pays de Mortagne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;446,4877057;767,1305292;1665
85242;Saint-Mars-la-Réorthe;52;62,73027937;-0,925777757;46,85972503;9,431750235;CC du Pays des Herbiers;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;177,9303163;465,1139742;1019
85243;Brem-sur-Mer;52;71,7254371;-1,810039072;46,61185647;16,10037323;CC du Pays de Saint-Gilles-Croix-de-Vie;Bretignolles-sur-Mer;VendÃ©e;Pays de la Loire;386,0065927;855;2866
85244;Saint-Martin-de-Fraigneau;52;107,5782937;-0,758948909;46,42890508;12,98472338;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;208,1471951;347,3793722;879
85245;Saint-Martin-des-Fontaines;52;90,42424908;-0,907394672;46,54646373;5,566810203;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;117,1351154;73,28571429;173
85246;Saint-Martin-des-Noyers;52;62,20952301;-1,203790868;46,72394613;41,68125156;CC Pays de Chantonnay;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;684,8370104;1114,669952;2522
85247;Saint-Martin-des-Tilleuls;52;46,78918364;-1,062826246;46,97115378;14,20191038;CC du Pays de Mortagne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;211,2779097;556,3770795;1100
85248;Saint-Martin-Lars-en-Sainte-Hermine;52;82,86468812;-0,976384021;46,59702421;19,13962252;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;92,42507988;156,952381;428
85250;Saint-Mathurin;52;74,71261165;-1,707876434;46,56863298;24,18212984;CA Les Sables d'Olonne Agglomération;Saint-Mathurin;VendÃ©e;Pays de la Loire;248,2270492;1065;2358
85251;Saint-Maurice-des-Noues;52;94,44070855;-0,724327658;46,5955875;21,38846495;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;165,2025134;312,0795562;650
85252;Saint-Maurice-le-Girard;52;86,398536;-0,810875379;46,63986216;11,19033072;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;99,63395893;238,8752197;617
85254;Saint-Mesmin;52;77,26787525;-0,748892294;46,80057789;26,54682311;CC du Pays de Pouzauges;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;463,8073574;735,4965003;1799
85255;Saint-Michel-en-l'Herm;52;102,0995841;-1,24839697;46,33669027;58,49116607;CC Sud Vendée Littoral;Saint-Michel-en-l'Herm;VendÃ©e;Pays de la Loire;392,9047599;696,7080809;2421
85256;Saint-Michel-le-Cloucq;52;103,0524407;-0,743056188;46,48615882;17,62729122;CC Pays de Fontenay-Vendée;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;157,8348149;469,4090104;1319
85259;Saint-Paul-en-Pareds;52;62,84046705;-0,964514639;46,83032914;11,92657377;CC du Pays des Herbiers;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;207,415585;684,1087613;1363
85260;Saint-Paul-Mont-Penit;52;48,10424846;-1,669648314;46,80700594;16,41862121;CC de Vie et Boulogne;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;181,877488;345;837
85261;Sainte-Pexine;52;81,38279252;-1,124062312;46,55960181;15,76316174;CC Sud Vendée Littoral;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;34,14854095;120,0539568;290
85262;Saint-Philbert-de-Bouaine;52;26,73825392;-1,507388122;46,99279076;50,54284488;CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière;Saint-Philbert-de-Bouaine;VendÃ©e;Pays de la Loire;1269,32014;1655;3574
85264;Saint-Pierre-du-Chemin;52;87,61829704;-0,701777833;46,69577713;30,3058524;CC du Pays de la Châtaigneraie;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;440,9358585;525;1351
85265;Saint-Pierre-le-Vieux;52;110,8521825;-0,742816024;46,40096432;23,34334393;CC Vendée, Sèvre, Autise;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;143,9587532;434,5967742;961
85266;Saint-Prouant;52;68,99186576;-0,974503694;46,75020163;13,01454659;CC Pays de Chantonnay;Commune hors unité urbaine du département 85;VendÃ©e;Pays de la Loire;629,4416618;712,7583694;1691
